Location,Day,Date,two-way,positive N E,negative S W
953100,Sun,3/22/2020,12468,5971,6497
953100,Mon,3/23/2020,22428,10782,11646
953100,Tue,3/24/2020,22663,11017,11646
953100,Wed,3/25/2020,18313,8913,9400
953100,Thu,3/26/2020,18946,9172,9774
953100,Fri,3/27/2020,19226,9446,9780
953100,Sat,3/28/2020,14094,6848,7246
953100,Sun,3/29/2020,11461,5470,5991
953100,Mon,3/30/2020,19610,9480,10130
953100,Tue,3/31/2020,19487,9447,10040
953100,Wed,4/1/2020,19666,9611,10055
953100,Thu,4/2/2020,20424,9944,10480
953100,Fri,4/3/2020,22296,10821,11475
953100,Sat,4/4/2020,16306,7901,8405
953100,Sun,4/5/2020,11937,5679,6258
953100,Mon,4/6/2020,20202,9775,10427
953100,Tue,4/7/2020,21214,10334,10880
953100,Wed,4/8/2020,21479,10486,10993
953600,Wed,1/1/2020,26913,13818,13095
953600,Thu,1/2/2020,37134,17884,19250
953600,Fri,1/3/2020,39705,18769,20936
953600,Sat,1/4/2020,33044,16213,16831
953600,Sun,1/5/2020,31077,16481,14596
953600,Mon,1/6/2020,34588,17447,17141
953600,Tue,1/7/2020,37364,18399,18965
953600,Wed,1/8/2020,38346,19038,19308
953600,Thu,1/9/2020,38945,19253,19692
953600,Fri,1/10/2020,38957,18781,20176
953600,Sat,1/11/2020,29006,13986,15020
953600,Sun,1/12/2020,30134,15809,14325
953600,Mon,1/13/2020,32635,16200,16435
953600,Tue,1/14/2020,36949,18157,18792
953600,Wed,1/15/2020,37555,18537,19018
953600,Thu,1/16/2020,39377,19546,19831
953600,Fri,1/17/2020,42488,19546,22942
953600,Sat,1/18/2020,28367,13846,14521
953600,Sun,1/19/2020,27729,15248,12481
953600,Mon,1/20/2020,36307,19155,17152
953600,Tue,1/21/2020,36878,18234,18644
953600,Wed,1/22/2020,36030,17067,18963
953600,Fri,1/24/2020,40098,19098,21000
953600,Sat,1/25/2020,30702,15343,15359
953600,Sun,1/26/2020,30593,16826,13767
953600,Mon,1/27/2020,33335,16916,16419
953600,Tue,1/28/2020,36924,18255,18669
953600,Wed,1/29/2020,36935,18584,18351
953600,Thu,1/30/2020,39461,19502,19959
953600,Fri,1/31/2020,40782,19775,21007
953600,Sat,2/1/2020,31578,15682,15896
953600,Sun,2/2/2020,27800,14786,13014
953600,Tue,2/4/2020,37016,18523,18493
953600,Wed,2/5/2020,35876,17512,18364
953600,Thu,2/6/2020,36415,18029,18386
953600,Fri,2/7/2020,39513,19430,20083
953600,Sat,2/8/2020,32437,15937,16500
953600,Sun,2/9/2020,29405,15479,13926
953600,Tue,2/11/2020,37828,18855,18973
953600,Wed,2/12/2020,36462,18112,18350
953600,Thu,2/13/2020,38222,19027,19195
953600,Fri,2/14/2020,41969,19991,21978
953600,Sat,2/15/2020,34659,16984,17675
953600,Sun,2/16/2020,31745,16904,14841
953600,Mon,2/17/2020,38184,19489,18695
953600,Tue,2/18/2020,18735,7804,10931
953600,Wed,2/19/2020,18680,8297,10383
953600,Thu,2/20/2020,39334,19355,19979
953600,Fri,2/21/2020,38786,17014,21772
953600,Sat,2/22/2020,34485,17276,17209
953600,Sun,2/23/2020,32373,17139,15234
953600,Mon,2/24/2020,34282,17497,16785
953600,Tue,2/25/2020,38180,18902,19278
953600,Wed,2/26/2020,36159,17993,18166
953600,Thu,2/27/2020,40344,20272,20072
953600,Fri,2/28/2020,41682,20809,20873
953600,Sat,2/29/2020,34185,16958,17227
953600,Sun,3/1/2020,33068,17531,15537
953600,Mon,3/2/2020,35656,18287,17369
953600,Tue,3/3/2020,39017,19181,19836
953600,Wed,3/4/2020,40311,20106,20205
953600,Thu,3/5/2020,42329,21425,20904
953600,Fri,3/6/2020,45310,22173,23137
953600,Sat,3/7/2020,36078,17849,18229
953600,Sun,3/8/2020,34632,18307,16325
953600,Mon,3/9/2020,36782,18880,17902
953600,Tue,3/10/2020,39499,19520,19979
953600,Wed,3/11/2020,41293,20459,20834
953600,Thu,3/12/2020,42436,21253,21183
953600,Fri,3/13/2020,43699,21376,22323
953600,Sat,3/14/2020,31767,16037,15730
953600,Sun,3/15/2020,31078,16947,14131
953600,Mon,3/16/2020,35730,18359,17371
953600,Tue,3/17/2020,38373,18932,19441
953600,Wed,3/18/2020,36883,18618,18265
953600,Thu,3/19/2020,36029,18133,17896
953600,Fri,3/20/2020,35565,17192,18373
953600,Sat,3/21/2020,27609,13800,13809
953600,Sun,3/22/2020,22375,12155,10220
953600,Mon,3/23/2020,28334,14719,13615
953600,Tue,3/24/2020,31375,15449,15926
953600,Wed,3/25/2020,30520,14923,15597
953600,Thu,3/26/2020,29211,14752,14459
953600,Fri,3/27/2020,27448,13295,14153
953600,Sat,3/28/2020,20118,10062,10056
953600,Sun,3/29/2020,17810,9777,8033
953600,Mon,3/30/2020,25001,12885,12116
953600,Tue,3/31/2020,28605,14095,14510
953600,Wed,4/1/2020,28790,14494,14296
953600,Thu,4/2/2020,28724,14688,14036
953600,Fri,4/3/2020,27291,13399,13892
953600,Sat,4/4/2020,19804,9930,9874
953600,Sun,4/5/2020,16721,9151,7570
953600,Mon,4/6/2020,24124,12659,11465
953600,Tue,4/7/2020,27388,13808,13580
953600,Wed,4/8/2020,26914,13706,13208
954500,Wed,1/1/2020,4572,2309,2263
954500,Thu,1/2/2020,9085,4615,4470
954500,Fri,1/3/2020,9727,4905,4822
954500,Sat,1/4/2020,6636,3368,3268
954500,Sun,1/5/2020,5606,2857,2749
954500,Mon,1/6/2020,9202,4663,4539
954500,Tue,1/7/2020,9708,4857,4851
954500,Wed,1/8/2020,9783,4902,4881
954500,Thu,1/9/2020,9755,4900,4855
954500,Fri,1/10/2020,10148,5133,5015
954500,Sat,1/11/2020,6422,3273,3149
954500,Sun,1/12/2020,5517,2788,2729
954500,Mon,1/13/2020,9534,4802,4732
954500,Tue,1/14/2020,9660,4888,4772
954500,Wed,1/15/2020,9825,4933,4892
954500,Thu,1/16/2020,10152,5107,5045
954500,Fri,1/17/2020,10168,5128,5040
954500,Sat,1/18/2020,5648,2847,2801
954500,Sun,1/19/2020,4803,2449,2354
954500,Mon,1/20/2020,8261,4152,4109
954500,Tue,1/21/2020,9669,4870,4799
954500,Wed,1/22/2020,9855,4985,4870
954500,Thu,1/23/2020,9859,4987,4872
954500,Fri,1/24/2020,10280,5156,5124
954500,Sat,1/25/2020,7227,3637,3590
954500,Sun,1/26/2020,5909,3002,2907
954500,Mon,1/27/2020,9726,4898,4828
954500,Tue,1/28/2020,9539,4759,4780
954500,Wed,1/29/2020,9903,4975,4928
954500,Thu,1/30/2020,10056,5064,4992
954500,Fri,1/31/2020,10526,5298,5228
954500,Sat,2/1/2020,7599,3811,3788
954500,Sun,2/2/2020,5870,2974,2896
954500,Tue,2/4/2020,9791,4933,4858
954500,Wed,2/5/2020,9622,4829,4793
954500,Thu,2/6/2020,8924,4461,4463
954500,Fri,2/7/2020,10218,5166,5052
954500,Sat,2/8/2020,7507,3772,3735
954500,Sun,2/9/2020,5405,2749,2656
954500,Mon,2/10/2020,9683,4857,4826
954500,Tue,2/11/2020,10022,5101,4921
954500,Wed,2/12/2020,9848,4955,4893
954500,Thu,2/13/2020,7656,3886,3770
954500,Fri,2/14/2020,10108,5072,5036
954500,Sat,2/15/2020,7198,3651,3547
954500,Sun,2/16/2020,6035,3061,2974
954500,Mon,2/17/2020,9088,4640,4448
954500,Tue,2/18/2020,9985,5060,4925
954500,Wed,2/19/2020,10058,5116,4942
954500,Thu,2/20/2020,9978,5073,4905
954500,Fri,2/21/2020,10640,5365,5275
954500,Sat,2/22/2020,8329,4217,4112
954500,Sun,2/23/2020,6323,3211,3112
954500,Mon,2/24/2020,9891,4992,4899
954500,Tue,2/25/2020,9473,4762,4711
954500,Wed,2/26/2020,7583,3838,3745
954500,Thu,2/27/2020,9697,4894,4803
954500,Fri,2/28/2020,10658,5364,5294
954500,Sat,2/29/2020,7576,3812,3764
954500,Sun,3/1/2020,6202,3165,3037
954500,Mon,3/2/2020,9963,5041,4922
954500,Tue,3/3/2020,10683,5358,5325
954500,Wed,3/4/2020,10747,5432,5315
954500,Thu,3/5/2020,10381,5202,5179
954500,Fri,3/6/2020,10611,5373,5238
954500,Sat,3/7/2020,8352,4233,4119
954500,Sun,3/8/2020,6482,3251,3231
954500,Mon,3/9/2020,9745,4952,4793
954500,Tue,3/10/2020,10261,5132,5129
954500,Wed,3/11/2020,10101,5093,5008
954500,Thu,3/12/2020,10436,5252,5184
954500,Fri,3/13/2020,10952,5505,5447
954500,Sat,3/14/2020,7107,3566,3541
954500,Sun,3/15/2020,5382,2745,2637
954500,Mon,3/16/2020,8705,4387,4318
954500,Tue,3/17/2020,8575,4317,4258
954500,Wed,3/18/2020,8131,4105,4026
954500,Thu,3/19/2020,7808,3950,3858
954500,Fri,3/20/2020,8296,4195,4101
954500,Sat,3/21/2020,5219,2634,2585
954500,Sun,3/22/2020,3890,1979,1911
954500,Mon,3/23/2020,7326,3703,3623
954500,Tue,3/24/2020,7174,3588,3586
954500,Wed,3/25/2020,6574,3327,3247
954500,Thu,3/26/2020,6545,3306,3239
954500,Fri,3/27/2020,6998,3546,3452
954500,Sat,3/28/2020,4469,2237,2232
954500,Sun,3/29/2020,3593,1819,1774
954500,Mon,3/30/2020,6607,3330,3277
954500,Tue,3/31/2020,6686,3387,3299
954500,Wed,4/1/2020,6802,3445,3357
954500,Thu,4/2/2020,7030,3522,3508
954500,Fri,4/3/2020,7527,3802,3725
954500,Sat,4/4/2020,4219,2126,2093
954500,Sun,4/5/2020,4034,2026,2008
954500,Mon,4/6/2020,6753,3406,3347
954500,Tue,4/7/2020,7523,3750,3773
954500,Wed,4/8/2020,6884,3437,3447
954700,Wed,1/1/2020,18574,8751,9823
954700,Thu,1/2/2020,32548,15633,16915
954700,Fri,1/3/2020,34585,16654,17931
954700,Sat,1/4/2020,23964,11466,12498
954700,Sun,1/5/2020,21688,10322,11366
954700,Mon,1/6/2020,33494,15975,17519
954700,Tue,1/7/2020,34654,16728,17926
954700,Wed,1/8/2020,34962,16880,18082
954700,Thu,1/9/2020,35625,17182,18443
954700,Fri,1/10/2020,35966,17455,18511
954700,Sat,1/11/2020,21808,10584,11224
954700,Sun,1/12/2020,20485,9912,10573
954700,Mon,1/13/2020,33823,16191,17632
954700,Tue,1/14/2020,35221,16965,18256
954700,Wed,1/15/2020,35188,16848,18340
954700,Thu,1/16/2020,35349,17099,18250
954700,Fri,1/17/2020,34243,16712,17531
954700,Sat,1/18/2020,21011,10194,10817
954700,Sun,1/19/2020,18875,8889,9986
954700,Mon,1/20/2020,30383,14423,15960
954700,Tue,1/21/2020,34396,16524,17872
954700,Wed,1/22/2020,35043,16872,18171
954700,Thu,1/23/2020,34083,16584,17499
954700,Fri,1/24/2020,34517,16833,17684
954700,Sat,1/25/2020,24266,11679,12587
954700,Sun,1/26/2020,21416,10145,11271
954700,Mon,1/27/2020,34951,17412,17539
954700,Tue,1/28/2020,34418,16614,17804
954700,Wed,1/29/2020,34739,16769,17970
954700,Thu,1/30/2020,35262,17152,18110
954700,Fri,1/31/2020,35649,17457,18192
954700,Sat,2/1/2020,26149,12591,13558
954700,Sun,2/2/2020,21624,10290,11334
954700,Tue,2/4/2020,34600,16735,17865
954700,Wed,2/5/2020,32180,15717,16463
954700,Thu,2/6/2020,31750,15395,16355
954700,Fri,2/7/2020,35425,17218,18207
954700,Sat,2/8/2020,26775,12969,13806
954700,Sun,2/9/2020,20031,9453,10578
954700,Mon,2/10/2020,33020,15827,17193
954700,Wed,2/12/2020,34160,16517,17643
954700,Thu,2/13/2020,29224,14316,14908
954700,Fri,2/14/2020,34761,17121,17640
954700,Sat,2/15/2020,25870,12564,13306
954700,Sun,2/16/2020,23487,10990,12497
954700,Mon,2/17/2020,32697,15622,17075
954700,Tue,2/18/2020,34755,16693,18062
954700,Wed,2/19/2020,35239,17020,18219
954700,Thu,2/20/2020,35436,17202,18234
954700,Fri,2/21/2020,36675,17825,18850
954700,Sat,2/22/2020,28014,13552,14462
954700,Sun,2/23/2020,23712,11176,12536
954700,Mon,2/24/2020,33722,16234,17488
954700,Tue,2/25/2020,32024,15447,16577
954700,Wed,2/26/2020,29682,14281,15401
954700,Thu,2/27/2020,34891,16953,17938
954700,Fri,2/28/2020,37171,18126,19045
954700,Sat,2/29/2020,28117,13620,14497
954700,Sun,3/1/2020,23481,11209,12272
954700,Mon,3/2/2020,34128,16336,17792
954700,Tue,3/3/2020,35297,17153,18144
954700,Wed,3/4/2020,35568,17220,18348
954700,Thu,3/5/2020,35270,17199,18071
954700,Fri,3/6/2020,36147,17609,18538
954700,Sat,3/7/2020,27724,13369,14355
954700,Sun,3/8/2020,24245,11603,12642
954700,Mon,3/9/2020,33387,15977,17410
954700,Tue,3/10/2020,34460,16571,17889
954700,Wed,3/11/2020,34819,16926,17893
954700,Thu,3/12/2020,35262,17112,18150
954700,Fri,3/13/2020,35588,17323,18265
954700,Sat,3/14/2020,23126,11140,11986
954700,Sun,3/15/2020,19672,9274,10398
954700,Mon,3/16/2020,29230,14162,15068
954700,Tue,3/17/2020,28719,13934,14785
954700,Wed,3/18/2020,26369,12785,13584
954700,Thu,3/19/2020,25684,12543,13141
954700,Fri,3/20/2020,25893,12593,13300
954700,Sat,3/21/2020,16438,7997,8441
954700,Sun,3/22/2020,12041,5859,6182
954700,Mon,3/23/2020,22209,10674,11535
954700,Tue,3/24/2020,23117,11225,11892
954700,Wed,3/25/2020,21882,10634,11248
954700,Thu,3/26/2020,20856,10260,10596
954700,Fri,3/27/2020,20931,10243,10688
954700,Sat,3/28/2020,12452,6035,6417
954700,Sun,3/29/2020,10485,5061,5424
954700,Mon,3/30/2020,20882,10084,10798
954700,Tue,3/31/2020,21325,10422,10903
